PLACE_ID;CODE;NAME;TYPE_ID;IS_PARKING;IS_TEST;ST_CODE;ST_NAME;ST_NAME_SHORT;LN_CODE;LN_NAME;LN_NAME_SHORT
43;1289;1289;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
44;1290;Локомотивный пр., д.3-5;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
1556;1291;Алтуфьево (Северный);1;0;0;347;Алтуфьево;Алтуфьево;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1557;1292;Алтуфьево (Южный);1;0;0;347;Алтуфьево;Алтуфьево;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1562;1301;Бибирево (Северный);1;1;0;350;Бибирево;Бибирево;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1563;1302;Бибирево (Южный);1;1;0;350;Бибирево;Бибирево;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1574;1311;Отрадное (Северный);1;1;0;353;Отрадное;Отрадное;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1575;1312;Отрадное (Южный);1;1;0;353;Отрадное;Отрадное;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1565;1321;Владыкино (Северный);1;0;0;356;Владыкино;Владыкино;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1566;1322;Владыкино (Южный);1;0;0;356;Владыкино;Владыкино;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1576;1331;Петровско-Разумовская;1;0;0;359;Петровско-Разумовская;Петр.-Разумовск.;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1583;1341;Тимирязевская;1;1;0;361;Тимирязевская;Тимирязевская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
39029;1342;Тимирязевская АПБ;1;0;0;361;Тимирязевская;Тимирязевская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1567;1351;Дмитровская;1;0;0;363;Дмитровская;Дмитровская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
39030;1352;Дмитровская (АПБ);1;0;0;363;Дмитровская;Дмитровская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
45;1355;1355;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
46;1356;1356;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
47;1357;1357;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
48;1358;1358;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
49;1359;1359;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
50;1360;1360;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
51;1361;1361;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
38978;1361;Савёловская СТЛ;1;0;0;365;Савёловская СТЛ;Савёловская СТЛ;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
39031;1362;Савёловская (АПБ);1;0;0;365;Савёловская СТЛ;Савёловская СТЛ;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
52;1362;1362;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
53;1363;Митинская ул., вл.40;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
54;1364;1364;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1568;1371;Менделеевская;1;0;0;367;Менделеевская;Менделеевская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
55;1372;1372;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
56;1373;1373;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
57;1374;1374;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1589;1381;Цветной Бульвар;1;0;0;369;Цветной Бульвар;Цветной Бульвар;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1588;1382;Департамент Транспорта;1;0;0;369;Цветной Бульвар;Цветной Бульвар;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1593;1391;Чеховская;1;0;0;371;Чеховская;Чеховская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
1592;1392;Правительство Москвы;1;0;0;371;Чеховская;Чеховская;17;Серпуховско-Тимирязевская линия;Серпуховско-Тимирязевская
39032;1393;АПБ Сервисные Центры;1;0;0;;;;;;
58;1393;1393;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
59;1394;1394;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
60;1395;1395;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
61;1396;1396;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
62;1397;1397;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
63;1398;1398;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
64;1399;1399;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
