RT_CODE;PARENT_RT_CODE;NAME;ROUTE_NAME
245;243;МЦК/МЦД МСК-МЦД МСК_1/ММ/ММТС/МГТ;ММ/МЦД-М/ММ/МГТ
246;244;МЦК/МЦД МСК-МЦД МСК_2/ММ/ММТС/МГТ;ММ/МЦД-М/ММ/МГТ
247;241;МЦК/МЦД МСК-МЦД МСК_1/ММ/МГТ;ММ/МЦД-М/ММ/МГТ
248;242;МЦК/МЦД МСК-МЦД МСК_2/ММ/МГТ;ММ/МЦД-М/ММ/МГТ
249;241;МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2;ММ/МЦД-М/ММ/МЦД-М
250;242;МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1;ММ/МЦД-М/ММ/МЦД-М
251;249;МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
252;250;МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1/МГТ;ММ/МЦД-М/ММ/МЦД-М/МГТ
253;241;МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_2;ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
254;242;МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МО_1;ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
255;241;МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_2;ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
256;242;МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-ДП_1;ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
257;239;МЦК/МЦД МСК-МЦД МСК_1/ММТС;ММ/МЦД-М/ММ
258;240;МЦК/МЦД МСК-МЦД МСК_2/ММТС;ММ/МЦД-М/ММ
259;257;МЦК/МЦД МСК-МЦД МСК_1/ММТС/МГТ;ММ/МЦД-М/ММ/МГТ
260;258;МЦК/МЦД МСК-МЦД МСК_2/ММТС/МГТ;ММ/МЦД-М/ММ/МГТ
261;239;МЦК/МЦД МСК-МЦД МСК_1/МГТ;ММ/МЦД-М/МГТ
262;240;МЦК/МЦД МСК-МЦД МСК_2/МГТ;ММ/МЦД-М/МГТ
263;239;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;ММ/МЦД-М/МЦД-М
264;240;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;ММ/МЦД-М/МЦД-М
265;263;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;ММ/МЦД-М/МЦД-М/ММ
266;264;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;ММ/МЦД-М/МЦД-М/ММ
267;265;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
268;266;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
269;263;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС;ММ/МЦД-М/МЦД-М/ММ
270;264;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС;ММ/МЦД-М/МЦД-М/ММ
271;269;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
272;270;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС/МГТ;ММ/МЦД-М/МЦД-М/ММ/МГТ
273;263;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МГТ;ММ/МЦД-М/МЦД-М/МГТ
274;264;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МГТ;ММ/МЦД-М/МЦД-М/МГТ
275;239;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;ММ/МЦД-М/МЦД-М-МЦД-МО
276;240;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;ММ/МЦД-М/МЦД-М-МЦД-МО
277;239;МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;ММ/МЦД-М/МЦД-М-МЦД-МО
278;240;МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;ММ/МЦД-М/МЦД-М-МЦД-МО
279;209;МЦК/МЦД МСК-МЦД МО_1;ММ/МЦД-М-МЦД-МО
280;209;МЦК/МЦД МСК-МЦД МО_2;ММ/МЦД-М-МЦД-МО
281;209;МЦК/МЦД МСК-ДП_1;ММ/МЦД-М-МЦД-МО
282;209;МЦК/МЦД МСК-ДП_2;ММ/МЦД-М-МЦД-МО
283;0;МГТ;МГТ
284;283;МГТ/ММ;МГТ/ММ
285;284;МГТ/ММ/ММТС;МГТ/ММ
286;284;МГТ/ММ/МЦК;МГТ/ММ
287;286;МГТ/ММ/МЦК/ММ;МГТ/ММ
288;287;МГТ/ММ/МЦК/ММ/ММТС;МГТ/ММ
289;287;МГТ/ММ/МЦК/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
290;287;МГТ/ММ/МЦК/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
291;287;МГТ/ММ/МЦК/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
292;287;МГТ/ММ/МЦК/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
293;287;МГТ/ММ/МЦК/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
294;287;МГТ/ММ/МЦК/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
295;286;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
296;286;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
297;295;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/ММ
298;296;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/ММ
299;295;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_1/ММТС;МГТ/ММ/МЦД-М/ММ
300;296;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_2/ММТС;МГТ/ММ/МЦД-М/ММ
301;295;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/МЦД-М
302;296;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/МЦД-М
303;295;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
304;296;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
305;295;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
306;296;МГТ/ММ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
307;286;МГТ/ММ/МЦК/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
308;286;МГТ/ММ/МЦК/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
309;286;МГТ/ММ/МЦК/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
310;286;МГТ/ММ/МЦК/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
311;284;МГТ/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
312;284;МГТ/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
313;311;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/ММ
314;312;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/ММ
315;313;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММ/ММТС;МГТ/ММ/МЦД-М/ММ
316;314;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММ/ММТС;МГТ/ММ/МЦД-М/ММ
317;313;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММ/МЦК;МГТ/ММ/МЦД-М/ММ
318;314;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММ/МЦК;МГТ/ММ/МЦД-М/ММ
319;313;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/ММ/МЦД-М
320;314;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/ММ/МЦД-М
321;313;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
322;314;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
323;313;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
324;314;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
325;311;МГТ/ММ/МЦД МСК-МЦД МСК_1/ММТС;МГТ/ММ/МЦД-М/ММ
326;312;МГТ/ММ/МЦД МСК-МЦД МСК_2/ММТС;МГТ/ММ/МЦД-М/ММ
327;311;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦК;МГТ/ММ/МЦД-М/ММ
328;312;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦК;МГТ/ММ/МЦД-М/ММ
329;327;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦК/ММ;МГТ/ММ/МЦД-М/ММ
330;328;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦК/ММ;МГТ/ММ/МЦД-М/ММ
331;327;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/ММ/МЦД-М
332;328;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/ММ/МЦД-М
333;327;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
334;328;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
335;327;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
336;328;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
337;311;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/МЦД-М
338;312;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/МЦД-М
339;337;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/МЦД-М/ММ
340;338;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/МЦД-М/ММ
341;337;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС;МГТ/ММ/МЦД-М/МЦД-М/ММ
342;338;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС;МГТ/ММ/МЦД-М/МЦД-М/ММ
343;337;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК;МГТ/ММ/МЦД-М/МЦД-М/ММ
344;338;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК;МГТ/ММ/МЦД-М/МЦД-М/ММ
345;311;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
346;312;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
347;311;МГТ/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
348;312;МГТ/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
349;284;МГТ/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
350;284;МГТ/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
351;284;МГТ/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
352;284;МГТ/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
353;283;МГТ/ММТС;МГТ/ММ
354;353;МГТ/ММТС/ММ;МГТ/ММ
355;354;МГТ/ММТС/ММ/МЦК;МГТ/ММ
356;355;МГТ/ММТС/ММ/МЦК/ММ;МГТ/ММ
357;355;МГТ/ММТС/ММ/МЦК/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
358;355;МГТ/ММТС/ММ/МЦК/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
359;355;МГТ/ММТС/ММ/МЦК/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
360;355;МГТ/ММТС/ММ/МЦК/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
361;355;МГТ/ММТС/ММ/МЦК/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
362;355;МГТ/ММТС/ММ/МЦК/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
363;354;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
364;354;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
365;363;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/ММ
366;364;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/ММ
367;363;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_1/МЦК;МГТ/ММ/МЦД-М/ММ
368;364;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_2/МЦК;МГТ/ММ/МЦД-М/ММ
369;363;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/МЦД-М
370;364;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/МЦД-М
371;363;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
372;364;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
373;363;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
374;364;МГТ/ММТС/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
375;354;МГТ/ММТС/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
376;354;МГТ/ММТС/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
377;354;МГТ/ММТС/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
378;354;МГТ/ММТС/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
379;353;МГТ/ММТС/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
380;353;МГТ/ММТС/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
381;379;МГТ/ММТС/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/ММ
382;380;МГТ/ММТС/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/ММ
383;381;МГТ/ММТС/МЦД МСК-МЦД МСК_1/ММ/МЦК;МГТ/ММ/МЦД-М/ММ
384;382;МГТ/ММТС/МЦД МСК-МЦД МСК_2/ММ/МЦК;МГТ/ММ/МЦД-М/ММ
385;381;МГТ/ММТС/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/ММ/МЦД-М
386;382;МГТ/ММТС/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/ММ/МЦД-М
387;381;МГТ/ММТС/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
388;382;МГТ/ММТС/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
389;381;МГТ/ММТС/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
390;382;МГТ/ММТС/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
391;379;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦК;МГТ/ММ/МЦД-М/ММ
392;380;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦК;МГТ/ММ/МЦД-М/ММ
393;391;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦК/ММ;МГТ/ММ/МЦД-М/ММ
394;392;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦК/ММ;МГТ/ММ/МЦД-М/ММ
395;391;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/ММ/МЦД-М
396;392;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/ММ/МЦД-М
397;391;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
398;392;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
399;391;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦК/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
400;392;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦК/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
401;379;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/МЦД-М
402;380;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/МЦД-М
403;401;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/МЦД-М/ММ
404;402;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/МЦД-М/ММ
405;401;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/МЦК;МГТ/ММ/МЦД-М/МЦД-М/ММ
406;402;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/МЦК;МГТ/ММ/МЦД-М/МЦД-М/ММ
407;379;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
408;380;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
409;379;МГТ/ММТС/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
410;380;МГТ/ММТС/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
411;353;МГТ/ММТС/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
412;353;МГТ/ММТС/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
413;353;МГТ/ММТС/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
414;353;МГТ/ММТС/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
415;283;МГТ/МЦК;МГТ/ММ
416;415;МГТ/МЦК/ММ;МГТ/ММ
417;416;МГТ/МЦК/ММ/ММТС;МГТ/ММ
418;416;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
419;416;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
420;418;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/ММ
421;419;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/ММ
422;418;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_1/ММТС;МГТ/ММ/МЦД-М/ММ
423;419;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_2/ММТС;МГТ/ММ/МЦД-М/ММ
424;418;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/МЦД-М
425;419;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/МЦД-М
426;418;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
427;419;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
428;418;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
429;419;МГТ/МЦК/ММ/МЦД МСК-МЦД МСК_2/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
430;416;МГТ/МЦК/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М-МЦД-МО
431;416;МГТ/МЦК/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М-МЦД-МО
432;416;МГТ/МЦК/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М-МЦД-МО
433;416;МГТ/МЦК/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М-МЦД-МО
434;415;МГТ/МЦК/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М
435;415;МГТ/МЦК/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М
436;434;МГТ/МЦК/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/ММ
437;435;МГТ/МЦК/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/ММ
438;436;МГТ/МЦК/МЦД МСК-МЦД МСК_1/ММ/ММТС;МГТ/ММ/МЦД-М/ММ
439;437;МГТ/МЦК/МЦД МСК-МЦД МСК_2/ММ/ММТС;МГТ/ММ/МЦД-М/ММ
440;436;МГТ/МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/ММ/МЦД-М
441;437;МГТ/МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/ММ/МЦД-М
442;436;МГТ/МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
443;437;МГТ/МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
444;436;МГТ/МЦК/МЦД МСК-МЦД МСК_1/ММ/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
445;437;МГТ/МЦК/МЦД МСК-МЦД МСК_2/ММ/МЦД МСК-ДП_1;МГТ/ММ/МЦД-М/ММ/МЦД-М-МЦД-МО
446;434;МГТ/МЦК/МЦД МСК-МЦД МСК_1/ММТС;МГТ/ММ/МЦД-М/ММ
447;435;МГТ/МЦК/МЦД МСК-МЦД МСК_2/ММТС;МГТ/ММ/МЦД-М/ММ
448;434;МГТ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2;МГТ/ММ/МЦД-М/МЦД-М
449;435;МГТ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1;МГТ/ММ/МЦД-М/МЦД-М
450;448;МГТ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММ;МГТ/ММ/МЦД-М/МЦД-М/ММ
451;449;МГТ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММ;МГТ/ММ/МЦД-М/МЦД-М/ММ
452;448;МГТ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МСК_2/ММТС;МГТ/ММ/МЦД-М/МЦД-М/ММ
453;449;МГТ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МСК_1/ММТС;МГТ/ММ/МЦД-М/МЦД-М/ММ
454;434;МГТ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-МЦД МО_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
455;435;МГТ/МЦК/МЦД МСК-МЦД МСК_2/МЦД МСК-МЦД МО_1;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
456;434;МГТ/МЦК/МЦД МСК-МЦД МСК_1/МЦД МСК-ДП_2;МГТ/ММ/МЦД-М/МЦД-М-МЦД-МО
